User_ID|Gender|Age|Occupation|City_Category|Stay_In_Current_City_Years|Marital_Status
1002628|F|26-35|2|B|0|0
1002629|M|26-35|11|C|0|1
1002630|F|18-25|5|B|4+|0
1002631|F|51-55|1|B|2|1
1002632|M|55+|0|C|1|0
1002634|M|55+|1|A|3|1
1002636|M|18-25|12|C|4+|1
1002637|F|36-45|20|B|1|0
1002638|M|26-35|14|B|2|0
1002639|F|26-35|6|C|3|0
1002641|M|26-35|6|C|1|1
1002642|M|26-35|0|C|0|0
1002643|M|46-50|17|B|1|1
1002644|M|18-25|15|C|3|0
1002645|M|26-35|7|A|1|0
1002646|M|46-50|17|C|1|1
1002647|F|36-45|11|C|1|1
1002648|M|26-35|17|B|2|0
1002649|M|26-35|16|C|2|0
1002650|M|46-50|7|C|1|0
1002651|M|55+|14|C|3|1
1002653|M|26-35|7|A|0|0
1002654|F|36-45|9|C|0|1
1002655|M|36-45|7|C|1|0
1002656|M|55+|13|C|2|1
1002657|F|0-17|10|C|1|0
1002659|M|36-45|14|B|4+|1
1002660|M|55+|17|C|0|0
1002661|M|55+|13|C|1|0
1002663|F|26-35|4|B|2|0
1002664|M|36-45|7|B|1|0
1002665|M|36-45|11|B|1|0
1002666|M|46-50|16|C|1|0
1002668|F|26-35|4|A|3|1
1002669|M|46-50|0|C|1|0
1002670|M|36-45|6|B|1|0
1002671|F|36-45|12|C|4+|0
1002672|M|36-45|7|C|1|1
1002673|M|36-45|7|C|0|0
1002674|M|26-35|4|A|1|0
1002675|M|36-45|18|C|3|1
1002676|M|55+|20|B|1|1
1002678|M|26-35|6|C|1|1
1002679|F|18-25|4|A|2|0
1002680|M|26-35|12|C|1|1
1002681|F|26-35|4|B|1|0
1002682|M|18-25|4|C|3|1
1002683|M|36-45|7|C|1|1
1002684|F|18-25|0|C|3|1
1002685|M|46-50|7|C|2|1
1002686|M|26-35|0|C|1|0
1002687|M|0-17|10|C|0|0
1002688|M|26-35|17|C|2|0
1002689|M|26-35|12|B|0|0
1002691|M|18-25|4|B|2|0
1002692|F|18-25|4|C|0|0
1002693|M|55+|13|C|1|0
1002694|M|18-25|4|B|3|1
1002695|M|36-45|11|C|4+|0
1002696|M|26-35|7|C|1|1
1002697|F|51-55|17|C|3|0
1002699|F|55+|13|C|0|1
1002700|M|26-35|7|C|2|1
1002701|M|46-50|1|A|3|1
1002703|M|36-45|11|C|4+|1
1002704|M|55+|13|C|1|1
1002705|M|26-35|1|B|3|1
1002706|F|26-35|1|B|4+|0
1002707|M|55+|13|A|1|1
1002710|M|36-45|17|B|3|0
1002711|F|26-35|4|C|0|0
1002712|F|18-25|19|C|0|0
1002713|M|26-35|7|C|3|1
1002714|M|18-25|4|B|4+|0
1002715|F|51-55|4|C|0|0
1002717|M|26-35|4|C|4+|0
1002718|F|26-35|4|C|4+|1
1002719|M|26-35|12|C|3|0
1002720|M|36-45|0|C|1|0
1002724|F|46-50|2|A|3|1
1002725|M|36-45|7|C|1|1
1002726|M|46-50|11|C|1|1
1002727|M|26-35|11|C|0|0
1002728|M|36-45|12|C|1|0
1002729|M|51-55|7|C|0|1
1002730|M|36-45|11|C|1|1
1002731|M|36-45|7|C|1|0
1002732|M|46-50|17|C|2|1
1002733|M|46-50|17|B|1|1
1002734|F|18-25|4|C|1|0
1002735|M|26-35|7|A|1|0
1002736|M|46-50|12|C|4+|0
1002737|M|26-35|3|B|3|0
1002738|F|51-55|2|B|1|1
1002740|M|46-50|17|B|1|1
1002741|M|26-35|14|A|1|0
1002742|M|26-35|17|C|3|0
1002743|M|26-35|14|B|2|0
1002744|M|18-25|17|C|1|1
1002745|F|36-45|1|C|1|0
1002747|F|18-25|4|B|2|0
1002748|M|26-35|4|B|1|0
1002749|M|26-35|12|A|3|0
1002750|F|26-35|15|B|1|0
1002751|F|26-35|16|C|3|1
1002752|M|26-35|15|A|2|0
1002753|F|51-55|20|B|1|1
1002754|M|51-55|12|A|1|0
1002755|M|36-45|7|C|3|0
1002756|M|18-25|4|C|2|0
1002757|M|26-35|2|A|1|0
1002760|M|55+|0|C|1|0
1002761|M|36-45|6|B|0|0
1002762|M|51-55|16|C|2|1
1002763|F|18-25|4|A|2|0
1002764|M|26-35|7|B|1|0
1002765|M|51-55|7|C|1|1
1002766|M|46-50|7|C|1|1
1002767|M|26-35|0|B|0|0
1002768|M|26-35|17|A|1|0
1002769|M|26-35|7|C|0|0
1002770|M|36-45|1|C|4+|0
1002771|M|18-25|1|A|4+|0
1002772|M|36-45|17|A|3|1
1002773|M|36-45|2|C|0|0
1002774|M|26-35|1|A|1|0
1002775|F|18-25|4|C|1|1
1002776|M|26-35|14|C|4+|0
1002777|M|18-25|4|B|2|0
1002778|M|55+|13|B|3|0
1002779|M|36-45|7|B|1|0
1002780|M|26-35|17|A|1|0
1002781|M|36-45|4|C|2|1
1002782|F|18-25|4|C|4+|0
1002783|M|46-50|17|C|0|1
1002784|M|51-55|20|C|2|1
1002785|M|55+|13|C|1|1
1002786|M|26-35|4|A|2|0
1002787|M|26-35|4|A|4+|0
1002788|M|55+|1|B|0|1
1002789|M|18-25|4|B|2|1
1002790|M|26-35|20|A|3|0
1002792|M|18-25|4|C|1|0
1002793|M|36-45|7|B|3|0
1002794|M|26-35|2|B|1|1
1002795|M|51-55|13|C|4+|1
1002796|M|26-35|14|B|3|0
1002797|F|26-35|7|A|3|0
1002798|M|36-45|20|B|1|0
1002799|M|18-25|0|C|2|0
1002800|F|18-25|4|C|1|0
1002801|F|26-35|3|A|1|1
1002802|M|36-45|20|B|2|0
1002803|M|26-35|7|B|3|0
1002804|F|36-45|0|C|2|0
1002806|M|0-17|10|B|4+|0
1002807|F|36-45|11|B|2|1
1002808|M|55+|16|A|3|0
1002809|M|26-35|7|A|4+|0
1002810|F|0-17|10|B|2|0
1002811|M|26-35|19|B|1|0
1002812|M|26-35|17|B|3|0
1002813|M|26-35|20|A|1|0
1002814|M|36-45|7|B|1|0
1002817|M|36-45|12|C|3|1
1002818|M|26-35|12|B|2|0
1002819|M|46-50|14|C|1|1
1002820|F|36-45|0|A|2|0
1002822|M|51-55|7|B|2|1
1002823|M|26-35|4|C|1|0
1002824|M|18-25|4|C|3|0
1002825|F|26-35|20|B|1|1
1002826|M|36-45|12|A|4+|1
1002828|M|18-25|4|C|2|0
1002830|M|36-45|7|B|0|0
1002831|M|26-35|0|C|4+|0
1002832|M|26-35|17|B|4+|0
1002833|M|26-35|15|C|2|0
1002834|M|36-45|1|C|1|1
1002835|M|36-45|20|B|2|0
1002837|M|18-25|0|B|1|0
1002838|M|18-25|1|C|1|0
1002839|M|26-35|17|B|1|0
1002840|M|26-35|0|A|1|1
1002841|M|51-55|12|B|1|1
1002842|M|36-45|17|C|4+|0
1002844|M|26-35|20|C|3|1
1002845|M|26-35|4|C|2|0
1002846|F|18-25|4|C|4+|0
1002847|M|18-25|4|A|3|0
1002848|M|26-35|0|C|1|1
1002849|M|46-50|11|A|3|0
1002852|M|26-35|12|C|1|0
1002853|M|0-17|1|C|2|0
1002854|F|18-25|4|B|1|0
1002855|M|26-35|4|B|4+|0
1002856|M|36-45|11|A|2|0
1002857|M|26-35|0|B|2|0
1002858|F|0-17|10|B|2|0
1002859|M|18-25|1|C|0|0
1002860|M|36-45|17|A|2|0
1002861|M|26-35|15|C|1|0
1002862|M|46-50|7|C|3|1
1002863|F|26-35|2|B|1|0
1002864|F|36-45|3|C|1|0
1002865|F|26-35|6|C|1|1
1002866|M|26-35|7|C|2|0
1002868|M|36-45|12|B|3|0
1002869|M|51-55|17|C|0|1
1002870|M|51-55|18|B|0|1
1002872|M|26-35|20|B|1|0
1002873|F|18-25|4|B|1|0
1002874|F|36-45|20|B|1|0
1002876|M|26-35|17|C|1|1
1002877|M|36-45|1|C|1|0
1002878|F|51-55|20|A|2|1
1002879|M|18-25|4|C|1|0
1002880|M|18-25|12|A|3|0
1002881|F|26-35|12|C|1|1
1002882|M|18-25|20|A|4+|0
1002883|M|18-25|20|B|3|0
1002884|F|51-55|3|C|1|1
1002885|F|18-25|1|A|2|0
1002886|M|18-25|4|B|3|0
1002887|M|26-35|3|B|3|1
1002888|M|26-35|14|B|2|1
1002889|M|36-45|3|A|1|1
1002890|M|36-45|7|B|2|1
1002891|F|18-25|4|A|1|0
1002892|M|26-35|4|C|3|0
1002894|M|18-25|4|B|4+|0
1002895|M|26-35|11|B|4+|0
1002896|M|18-25|14|B|0|0
1002897|M|26-35|5|B|0|1
1002899|M|36-45|14|A|3|1
1002900|M|18-25|12|C|2|1
1002901|M|26-35|17|B|2|0
1002903|M|26-35|16|B|2|0
1002904|M|26-35|4|C|3|0
1002905|M|36-45|17|B|1|0
1002906|M|36-45|19|A|0|0
1002907|F|36-45|5|A|4+|0
1002908|M|18-25|2|C|3|0
1002909|M|26-35|7|A|1|0
1002910|M|0-17|19|C|0|0
1002911|F|26-35|4|A|3|0
1002913|F|36-45|20|B|3|1
1002914|M|26-35|4|B|0|1
1002915|M|26-35|7|C|3|0
1002916|M|46-50|2|C|3|0
1002917|M|26-35|0|A|2|1
1002918|M|26-35|12|B|2|0
1002919|M|18-25|17|C|2|0
1002920|M|26-35|2|A|1|1
1002921|M|51-55|1|C|2|0
1002922|M|26-35|17|B|2|1
1002926|F|18-25|2|B|1|0
1002927|M|26-35|12|A|2|1
1002928|M|26-35|2|B|1|1
1002929|M|18-25|2|A|4+|0
1002930|M|51-55|17|C|1|1
1002931|M|18-25|4|B|2|0
1002933|M|36-45|11|C|4+|0
1002934|F|36-45|20|B|3|0
1002935|M|26-35|0|B|2|1
1002937|F|18-25|4|A|4+|0
1002938|F|26-35|0|B|1|0
1002939|F|26-35|15|B|1|0
1002941|M|36-45|12|B|1|1
1002942|F|51-55|1|C|1|1
1002943|M|36-45|12|C|1|0
1002945|F|36-45|17|C|4+|1
1002946|M|36-45|16|A|0|1
1002947|F|26-35|0|A|1|1
1002948|M|18-25|14|B|1|0
1002949|M|26-35|17|B|2|0
1002950|M|18-25|0|C|4+|0
1002951|F|36-45|14|B|0|1
1002952|M|26-35|4|B|1|0
1002953|M|26-35|20|C|1|1
1002954|M|18-25|2|C|2|0
1002955|M|36-45|14|C|3|0
1002956|M|26-35|12|B|1|0
1002957|M|18-25|4|A|1|0
1002958|M|26-35|7|C|0|0
1002959|M|36-45|17|B|0|0
1002960|M|18-25|4|A|0|0
1002961|M|51-55|17|C|4+|1
1002962|M|36-45|3|A|2|0
1002963|F|18-25|4|A|3|1
1002966|F|26-35|4|A|2|0
1002967|M|26-35|0|A|1|0
1002968|F|18-25|0|A|2|0
1002969|M|26-35|7|C|4+|1
1002970|M|18-25|4|A|1|0
1002971|M|26-35|4|A|4+|0
1002972|M|26-35|4|A|3|1
1002973|F|18-25|4|B|1|0
1002974|M|18-25|4|A|0|0
1002975|M|36-45|11|C|1|1
1002977|F|18-25|4|A|1|0
1002978|M|36-45|20|C|1|0
1002980|M|46-50|7|C|4+|1
1002981|M|46-50|6|C|4+|1
1002982|M|26-35|4|C|0|0
1002983|M|18-25|4|C|1|0
1002984|M|26-35|4|A|2|1
1002985|M|18-25|4|A|2|1
1002986|M|26-35|4|A|2|1
1002987|M|18-25|4|B|4+|0
1002988|F|18-25|6|A|1|0
1002989|M|36-45|12|A|1|1
1002990|M|36-45|12|B|1|1
1002991|M|51-55|1|A|1|1
1002992|M|18-25|4|C|0|0
1002993|M|18-25|19|C|1|1
1002994|M|36-45|5|A|1|1
1002995|M|26-35|15|A|4+|0
1002996|M|18-25|0|B|1|0
1002997|F|36-45|16|C|2|0
1002998|F|26-35|1|C|0|1
1002999|M|26-35|7|C|2|0
1003000|M|26-35|4|A|1|0
1003001|M|18-25|4|B|1|0
1003002|M|46-50|11|B|0|0
1003003|M|18-25|15|B|3|0
1003004|F|18-25|4|A|1|0
1003005|M|26-35|17|A|1|0
1003006|M|18-25|4|B|4+|1
1003007|M|36-45|0|C|1|1
1003008|M|18-25|4|B|1|1
1003010|M|26-35|12|A|0|0
1003011|M|26-35|1|B|1|0
1003012|M|26-35|12|C|1|1
1003013|M|46-50|17|B|2|1
1003014|M|36-45|7|B|4+|1
1003015|M|55+|6|C|0|1
1003017|F|36-45|9|B|1|0
1003018|M|36-45|0|B|0|0
1003019|M|51-55|12|A|0|1
1003020|F|36-45|7|B|0|0
1003022|M|26-35|17|C|3|0
1003023|F|26-35|7|C|4+|1
1003024|M|36-45|17|A|4+|0
1003025|F|36-45|0|C|1|0
1003026|F|18-25|4|B|1|0
1003027|M|18-25|4|B|1|0
1003028|M|0-17|10|C|3|0
1003029|M|18-25|4|A|4+|0
1003030|M|36-45|1|A|4+|0
1003031|M|18-25|4|A|3|0
1003032|M|26-35|0|A|1|1
1003033|M|18-25|4|C|3|0
1003034|F|18-25|1|C|1|0
1003035|F|26-35|7|C|2|1
1003036|M|55+|13|C|1|0
1003037|F|26-35|2|A|2|0
1003038|F|36-45|2|A|1|1
1003039|F|51-55|3|C|0|1
1003040|M|26-35|8|C|0|0
1003041|M|26-35|4|A|1|0
1003042|M|55+|1|C|3|0
1003043|M|18-25|2|B|4+|0
1003044|M|36-45|16|C|1|1
1003045|M|46-50|1|B|2|1
1003046|M|0-17|4|C|0|0
1003047|F|26-35|4|A|3|0
1003048|M|18-25|2|C|3|1
1003049|F|51-55|0|C|0|1
1003050|M|36-45|12|B|1|0
1003051|M|18-25|17|B|0|0
1003052|M|36-45|12|B|0|1
1003053|F|26-35|3|B|2|1
1003054|M|18-25|4|B|1|1
1003055|F|26-35|3|C|1|1
1003056|M|26-35|18|C|1|1
1003057|F|26-35|12|B|1|0
1003058|M|18-25|12|C|0|0
1003059|M|36-45|0|C|0|1
1003060|F|36-45|1|C|3|1
1003061|M|46-50|2|C|0|1
1003062|M|18-25|4|C|2|0
1003063|M|18-25|4|C|3|0
1003064|M|36-45|17|C|4+|1
1003065|F|18-25|4|A|2|0
1003066|M|18-25|4|A|2|0
1003067|F|26-35|0|A|1|0
1003069|M|18-25|4|C|3|1
1003070|F|18-25|4|C|4+|0
1003071|M|26-35|1|A|2|0
1003072|M|51-55|1|B|4+|1
1003073|M|26-35|0|B|2|0
1003074|M|26-35|0|C|4+|1
1003075|F|26-35|11|C|2|1
1003077|M|18-25|4|B|2|0
1003078|F|36-45|1|C|1|0
1003079|F|26-35|1|A|2|1
1003080|M|26-35|20|A|4+|1
1003081|M|26-35|7|B|1|1
1003082|F|36-45|6|B|1|0
1003083|F|51-55|0|C|0|0
1003084|M|26-35|16|B|1|1
1003085|M|26-35|4|C|1|0
1003086|M|18-25|12|A|1|1
1003087|F|0-17|1|B|0|0
1003089|M|46-50|16|C|4+|1
1003090|M|26-35|2|C|4+|0
1003091|F|26-35|0|C|1|1
1003092|M|36-45|15|C|2|0
1003093|F|46-50|20|C|2|1
1003094|M|36-45|0|A|1|0
1003095|F|26-35|3|B|1|1
1003096|F|46-50|3|C|1|1
1003097|F|26-35|5|B|4+|0
1003098|M|26-35|4|A|1|1
1003099|M|26-35|17|C|3|1
1003100|F|26-35|6|B|3|0
1003101|M|18-25|15|C|0|0
1003102|M|26-35|12|C|3|1
1003104|M|18-25|17|C|3|0
1003105|M|36-45|12|C|4+|1
1003106|M|26-35|0|C|4+|0
1003108|M|51-55|6|B|1|1
1003109|F|26-35|11|B|4+|0
1003110|M|26-35|0|B|3|1
1003111|M|18-25|4|C|4+|0
1003112|M|18-25|12|A|3|0
1003113|M|26-35|10|B|2|0
1003114|M|18-25|5|C|2|1
1003115|M|36-45|17|C|4+|1
1003116|M|26-35|12|C|4+|0
1003118|M|26-35|0|B|1|0
1003119|M|46-50|1|C|4+|1
1003121|M|26-35|2|B|3|0
1003122|F|26-35|7|C|3|1
1003123|M|26-35|2|B|3|0
1003124|M|26-35|12|C|0|0
1003125|M|26-35|7|A|1|0
1003126|M|26-35|2|B|0|1
1003127|F|26-35|0|B|2|1
1003128|M|18-25|2|B|3|0
1003129|M|26-35|7|B|2|0
1003130|M|26-35|7|C|1|0
1003131|F|26-35|2|C|1|1
1003132|M|36-45|7|C|3|0
1003134|M|18-25|4|A|1|1
1003135|M|26-35|15|A|4+|0
1003136|F|26-35|4|C|1|1
1003138|M|36-45|17|C|2|1
1003140|F|26-35|4|C|1|0
1003141|M|26-35|14|C|3|1
1003142|M|26-35|20|B|0|0
1003143|F|51-55|16|C|1|1
1003144|F|26-35|7|C|1|0
1003145|M|18-25|4|A|2|0
1003146|M|26-35|0|C|2|0
1003147|M|26-35|14|C|0|0
1003148|M|18-25|20|C|3|0
1003149|M|18-25|4|C|1|0
1003150|F|26-35|3|C|4+|1
1003151|F|26-35|0|C|1|0
1003152|M|18-25|4|A|3|0
1003153|F|26-35|4|B|2|0
1003154|F|26-35|4|A|0|0
1003155|M|26-35|7|A|1|0
1003156|M|36-45|7|C|3|0
1003157|M|26-35|12|C|2|0
1003158|M|26-35|15|B|1|0
1003159|F|26-35|15|B|1|0
1003160|M|26-35|17|C|3|0
1003161|M|26-35|7|A|2|0
1003164|M|18-25|12|B|2|0
1003165|M|36-45|7|A|0|1
1003166|M|18-25|4|B|1|0
1003167|M|26-35|2|C|3|0
1003168|F|36-45|5|C|4+|1
1003169|M|51-55|0|C|2|0
1003170|M|26-35|0|C|4+|0
1003171|F|51-55|3|B|1|1
1003172|M|18-25|12|A|0|0
1003173|M|26-35|12|C|1|1
1003174|F|18-25|14|C|3|1
1003175|M|36-45|16|A|1|0
1003177|F|26-35|6|C|3|0
1003178|F|36-45|5|A|4+|0
1003180|M|26-35|14|B|1|0
1003182|M|26-35|12|A|2|1
1003183|M|51-55|7|C|4+|1
1003184|F|26-35|18|C|2|1
1003185|M|18-25|7|C|2|1
1003187|M|36-45|12|C|3|0
1003189|M|26-35|16|A|1|0
1003190|M|0-17|17|C|2|0
1003191|M|26-35|12|B|4+|0
1003192|M|18-25|4|C|1|1
1003193|M|26-35|0|C|4+|1
1003194|M|26-35|15|C|2|0
1003195|M|18-25|4|B|4+|0
1003196|F|18-25|4|C|4+|0
1003197|F|18-25|14|A|4+|0
1003198|M|26-35|12|A|1|0
1003199|M|18-25|0|B|2|0
1003200|F|26-35|1|B|4+|0
1003201|M|46-50|7|B|0|1
1003202|F|18-25|4|A|1|0
1003203|M|36-45|0|C|1|0
1003204|M|46-50|16|B|3|1
1003205|F|36-45|16|B|1|0
1003206|M|18-25|20|C|2|0
1003207|M|36-45|7|A|0|0
1003208|M|26-35|14|B|4+|0
1003209|M|26-35|0|C|3|0
1003211|M|51-55|16|B|4+|0
1003212|F|26-35|17|A|1|0
1003213|F|26-35|1|C|3|0
1003215|F|51-55|13|B|2|1
1003216|M|36-45|1|B|1|0
1003217|F|36-45|0|A|0|0
1003218|M|55+|6|C|4+|1
1003219|F|18-25|4|C|1|0
1003220|M|36-45|7|B|0|1
1003222|M|36-45|7|C|4+|1
1003223|M|26-35|20|A|1|1
1003224|F|26-35|14|A|3|1
1003225|M|18-25|0|C|1|0
1003226|M|36-45|4|A|1|1
1003227|F|26-35|14|A|2|0
1003229|F|55+|1|B|3|0
1003230|M|36-45|16|A|0|0
1003231|M|26-35|7|A|1|1
1003232|M|36-45|12|C|4+|0
1003233|M|51-55|2|A|4+|0
1003234|F|0-17|0|B|1|0
1003237|M|36-45|7|C|2|1
1003238|M|36-45|7|C|1|1
1003239|F|26-35|12|C|3|0
1003240|M|18-25|4|B|1|0
1003241|F|51-55|0|C|0|1
1003242|M|51-55|13|C|4+|1
1003243|M|26-35|12|B|1|1
1003245|M|18-25|2|C|0|1
1003246|F|36-45|1|B|1|1
1003248|F|26-35|7|B|3|0
1003249|F|26-35|4|C|2|0
1003250|M|26-35|4|B|2|1
1003251|M|36-45|17|C|3|0
1003253|F|36-45|4|B|3|0
1003254|F|36-45|6|C|1|1
1003256|M|26-35|15|C|1|1
1003257|M|26-35|14|C|1|0
1003258|M|46-50|6|C|1|1
1003259|F|18-25|4|A|2|0
1003260|M|26-35|4|C|2|1
1003261|M|46-50|20|B|1|1
1003262|M|26-35|14|B|2|1
1003263|M|51-55|11|A|4+|0
1003264|F|26-35|1|C|0|1
1003265|M|26-35|15|A|1|0
1003266|F|26-35|4|A|0|0
1003267|M|26-35|4|A|2|0
1003268|M|26-35|12|C|1|0
1003269|F|18-25|20|C|4+|0
1003270|M|18-25|11|C|3|1
1003272|M|36-45|0|B|1|0
1003274|M|26-35|20|C|4+|0
1003277|M|26-35|17|A|4+|0
1003278|M|36-45|7|A|1|1
1003279|M|46-50|15|C|4+|1
1003280|M|26-35|7|B|1|0
1003281|M|26-35|17|C|3|0
1003282|M|46-50|3|A|4+|1
1003283|M|36-45|16|C|0|1
1003285|M|26-35|4|B|3|0
1003286|F|36-45|7|B|4+|1
1003288|M|26-35|14|A|4+|0
1003290|M|26-35|14|A|1|0
1003291|F|26-35|7|B|4+|0
1003292|F|51-55|6|B|3|0
1003294|M|18-25|4|B|3|0
1003295|M|18-25|18|B|1|0
1003296|M|18-25|14|A|1|1
1003297|M|18-25|4|A|3|0
1003299|F|26-35|4|B|2|0
1003300|M|36-45|5|B|1|0
1003301|F|26-35|2|B|3|0
1003302|M|26-35|17|C|4+|0
1003303|M|55+|17|B|3|1
1003304|F|46-50|5|B|1|1
1003305|M|55+|20|C|0|0
1003306|M|46-50|14|C|1|1
1003308|F|18-25|20|B|3|1
1003309|M|26-35|17|C|2|1
1003311|M|26-35|4|A|4+|0
1003312|F|18-25|4|A|3|0
1003313|M|36-45|20|A|2|0
1003314|M|26-35|7|C|2|0
1003315|M|26-35|12|B|1|1
1003316|M|0-17|19|C|2|0
1003317|M|26-35|4|A|4+|1
1003318|M|55+|13|C|4+|1
1003319|F|55+|13|B|1|1
1003320|M|26-35|1|B|1|1
1003321|M|36-45|1|A|1|0
1003322|F|18-25|4|B|2|0
1003323|M|36-45|14|C|2|1
1003324|M|36-45|17|C|1|0
1003326|M|46-50|7|C|3|1
1003327|M|18-25|12|B|4+|0
1003328|M|55+|19|C|2|1
1003329|M|51-55|18|B|1|1
1003331|F|26-35|7|B|3|0
1003332|M|26-35|7|B|2|1
1003333|M|18-25|16|C|1|0
1003334|M|36-45|0|C|3|0
1003335|M|26-35|0|A|4+|0
1003336|M|36-45|17|B|2|1
1003337|M|26-35|4|A|1|0
1003338|M|46-50|16|C|3|1
1003339|M|26-35|17|C|0|0
1003340|M|46-50|16|C|1|1
1003341|M|26-35|20|B|4+|0
1003342|F|26-35|5|C|1|0
1003343|F|18-25|4|B|1|0
1003345|M|26-35|7|C|4+|0
1003346|M|36-45|7|B|3|1
1003347|F|36-45|7|C|0|1
1003348|M|46-50|16|C|4+|1
1003349|F|18-25|4|B|1|0
1003351|F|18-25|5|C|0|1
1003352|M|36-45|0|C|1|0
1003353|M|36-45|17|A|3|0
1003354|M|26-35|7|C|2|1
1003355|M|26-35|1|C|0|0
1003356|M|36-45|7|C|2|1
1003357|M|26-35|18|C|2|1
1003358|F|26-35|1|B|3|0
1003359|M|26-35|20|C|1|0
1003360|F|26-35|0|A|3|0
1003361|M|26-35|4|B|0|0
1003362|F|26-35|0|C|2|1
1003363|F|36-45|9|B|2|1
1003364|M|55+|13|C|4+|0
1003365|M|51-55|17|C|3|1
1003366|M|36-45|14|C|1|1
1003367|M|51-55|16|A|1|1
1003368|M|26-35|14|C|1|1
1003370|M|18-25|4|C|1|0
1003371|M|26-35|2|A|3|0
1003372|M|55+|13|B|1|1
1003373|M|18-25|16|C|4+|0
1003374|M|36-45|5|C|3|0
1003377|M|26-35|17|C|1|0
1003378|M|18-25|4|A|1|0
1003379|M|36-45|1|A|1|0
1003380|M|51-55|0|B|2|1
1003381|M|26-35|0|C|1|1
1003382|F|0-17|10|A|2|0
1003383|M|55+|16|C|4+|1
1003384|M|36-45|7|C|1|0
1003385|F|26-35|9|C|1|0
1003386|M|18-25|4|B|3|0
1003387|M|18-25|1|B|3|1
1003389|M|18-25|0|A|0|0
1003390|F|46-50|20|C|1|1
1003391|M|18-25|4|A|0|0
1003392|M|51-55|6|C|1|1
1003393|M|36-45|12|C|3|1
1003394|M|36-45|7|B|4+|0
1003395|M|26-35|7|A|1|0
1003396|M|26-35|12|B|4+|0
1003397|M|26-35|5|B|0|0
1003398|M|18-25|20|C|4+|1
1003399|M|26-35|4|C|1|0
1003400|M|26-35|14|C|4+|1
1003401|M|36-45|7|B|1|0
1003402|M|36-45|20|B|4+|0
1003403|M|36-45|5|C|1|0
1003404|M|26-35|8|A|1|0
1003405|M|36-45|14|B|4+|0
1003408|M|26-35|17|C|1|0
1003410|M|36-45|1|B|3|1
1003411|M|18-25|4|A|4+|0
1003412|M|26-35|18|C|1|0
1003413|F|26-35|17|B|2|0
1003414|M|26-35|17|C|1|1
1003415|M|36-45|7|C|0|0
1003416|M|26-35|12|B|4+|1
1003417|F|18-25|2|C|2|1
1003418|F|18-25|3|C|4+|0
1003419|M|46-50|1|B|1|1
1003420|F|26-35|7|A|3|0
1003422|M|26-35|5|B|2|0
1003423|M|26-35|7|C|2|0
1003424|M|26-35|6|C|1|1
1003425|M|18-25|20|A|1|0
1003426|M|26-35|20|B|1|0
1003427|M|26-35|14|C|2|0
1003428|M|46-50|1|C|4+|1
1003429|F|26-35|7|B|1|1
1003430|F|46-50|1|B|1|1
1003431|F|46-50|6|B|1|1
1003432|M|26-35|12|C|4+|0
1003433|M|18-25|12|A|1|0
1003434|M|18-25|4|B|1|0
1003435|M|46-50|1|B|3|0
1003436|M|36-45|0|C|1|0
1003438|F|26-35|0|C|0|1
1003439|M|18-25|17|C|3|0
1003440|M|55+|17|C|3|0
1003441|F|26-35|14|A|2|0
1003442|M|18-25|12|B|3|0
1003444|M|51-55|14|C|1|1
1003445|F|36-45|20|C|1|0
1003447|M|26-35|12|B|0|0
1003449|M|26-35|14|B|3|0
1003450|M|26-35|5|B|3|0
1003451|F|26-35|11|A|0|0
1003453|M|36-45|7|C|1|0
1003454|M|18-25|0|A|1|1
1003456|M|26-35|17|C|3|0
1003457|M|26-35|20|C|1|0
1003458|M|46-50|0|C|1|0
1003460|M|0-17|4|B|1|0
1003461|M|36-45|0|C|0|0
1003462|F|26-35|4|B|3|0
1003463|M|26-35|15|C|2|1
1003464|F|26-35|14|B|4+|1
1003465|M|26-35|14|C|3|1
1003466|M|26-35|14|B|1|0
1003467|M|26-35|14|A|1|1
1003468|M|26-35|20|C|2|1
1003469|M|46-50|17|B|3|1
1003470|M|36-45|17|C|1|0
1003471|M|18-25|4|A|1|0
1003472|M|26-35|6|C|2|1
1003473|F|36-45|16|A|1|1
1003474|M|36-45|11|C|4+|1
1003475|M|26-35|14|A|1|0
1003476|M|51-55|0|B|2|1
1003477|F|51-55|1|A|1|1
1003478|M|26-35|7|A|1|1
1003479|M|18-25|4|C|2|0
1003480|M|26-35|0|C|0|0
1003481|M|18-25|4|B|1|1
1003482|M|51-55|17|C|2|1
1003483|F|46-50|7|B|0|1
1003484|M|18-25|4|C|1|0
1003485|M|26-35|0|B|3|0
1003486|F|18-25|0|A|1|0
1003487|M|18-25|4|A|1|1
1003488|M|46-50|17|B|3|1
1003489|M|18-25|4|A|1|0
1003490|M|26-35|0|C|4+|1
1003491|M|26-35|16|B|1|0
1003492|M|36-45|7|B|2|0
1003493|M|26-35|17|C|1|0
1003494|M|26-35|1|C|0|1
1003496|M|36-45|5|C|2|1
1003497|F|36-45|2|A|2|0
1003498|M|26-35|17|C|3|0
1003499|M|26-35|3|A|2|0
1003500|M|36-45|7|C|1|1
1003501|F|36-45|7|C|1|0
1003503|M|18-25|4|B|0|0
1003504|M|18-25|7|B|1|0
1003505|F|26-35|15|A|0|1
1003506|M|18-25|12|C|1|0
1003507|M|26-35|0|A|3|0
1003508|M|18-25|4|C|0|1
1003509|M|18-25|4|A|0|0
